#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.11797.1	1651	248	0.41624999999999995	8.845594215393067	1	0.999466	coding
MSTRG.11798.1	305	98	0.36889	8.497787284851075	-1	0.0970256	noncoding
MSTRG.11799.1	307	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11800.1	46142	156	0.2787	10.652127265930176	-1	0.10595	noncoding
MSTRG.11800.2	46137	156	0.2787	10.652127265930176	-1	0.10595	noncoding
MSTRG.11800.3	46136	156	0.2787	10.652127265930176	-1	0.10595	noncoding
MSTRG.11800.4	46136	156	0.2787	10.652127265930176	-1	0.10595	noncoding
MSTRG.11800.5	46127	156	0.2787	10.652127265930176	-1	0.10595	noncoding
MSTRG.11800.6	45557	117	0.2787	9.784576225280759	1	0.126007	noncoding
MSTRG.11801.1	10384	394	0.30645	8.920570945739748	1	0.999819	coding
MSTRG.11802.1	24810	129	0.27234	8.186082649230958	1	0.20836	noncoding
MSTRG.11802.2	24777	129	0.27234	8.186082649230958	1	0.20836	noncoding
MSTRG.11802.3	22511	121	0.27234	4.71595401763916	1	0.643371	coding
MSTRG.11802.4	22059	121	0.27234	4.71595401763916	1	0.643371	coding
MSTRG.11803.1	21013	215	0.28423000000000004	6.476143836975097	1	0.962183	coding
MSTRG.11804.1	16991	136	0.27343	11.751764488220214	-1	0.0660521	noncoding
MSTRG.11804.2	16950	136	0.27343	11.751764488220214	-1	0.0660521	noncoding
MSTRG.11804.3	13122	136	0.30213	11.751764488220214	-1	0.103421	noncoding
MSTRG.11805.1	121127	327	0.28279000000000004	5.27274875640869	1	0.999949	coding
MSTRG.11806.1	10727	190	0.2787	8.508746910095216	1	0.656519	coding
MSTRG.11806.2	10692	190	0.2787	8.508746910095216	1	0.656519	coding
MSTRG.11807.1	26253	125	0.27234	9.226666831970213	1	0.154627	noncoding
MSTRG.11807.2	25197	100	0.27234	8.514162254333495	1	0.0859106	noncoding
MSTRG.11807.3	25017	100	0.27234	8.514162254333495	1	0.0859106	noncoding
MSTRG.11808.1	10357	118	0.25506	9.078067207336428	1	0.126326	noncoding
MSTRG.11808.2	10343	118	0.25506	9.078067207336428	1	0.126326	noncoding
MSTRG.11809.1	29793	195	0.29595000000000005	10.666761589050292	1	0.545486	coding
MSTRG.11809.2	29718	195	0.29595000000000005	10.666761589050292	1	0.545486	coding
MSTRG.11809.3	21552	108	0.3	6.802740669250488	1	0.182508	noncoding
MSTRG.11810.1	5174	107	0.38517	5.919064903259277	1	0.476018	noncoding
MSTRG.11811.1	57918	411	0.26853000000000005	7.9221490859985355	1	0.999758	coding
MSTRG.11811.2	40761	161	0.28554	4.0500284194946286	1	0.959368	coding
MSTRG.11811.3	57886	411	0.26853000000000005	7.9221490859985355	1	0.999758	coding
MSTRG.11812.1	232202	754	0.26467	5.940947914123535	1	1	coding
MSTRG.11813.1	24089	412	0.26467	11.535408592224119	1	0.907859	coding
MSTRG.11813.2	29549	179	0.26467	5.537106895446777	1	0.921532	coding
MSTRG.11813.3	23006	179	0.26082	5.537106895446777	1	0.921817	coding
MSTRG.11814.1	1512	104	0.29032	4.0500284194946286	1	0.536819	coding
MSTRG.11815.1	83736	338	0.26829000000000003	9.30254611968994	1	0.983219	coding
MSTRG.11815.2	83672	338	0.26829000000000003	9.30254611968994	1	0.983219	coding
MSTRG.11815.3	80572	338	0.26829000000000003	9.30254611968994	1	0.983219	coding
MSTRG.11816.1	5158	454	0.35497	6.609488105773925	1	1	coding
MSTRG.11816.2	4939	454	0.36180999999999996	6.609488105773925	1	1	coding
MSTRG.11817.1	44822	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.2	44822	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.3	62387	197	0.26601	6.49137668609619	1	0.902438	coding
MSTRG.11817.4	44610	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.5	44822	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.6	45119	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.7	44588	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.8	45109	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.9	60567	197	0.26601	6.49137668609619	1	0.902438	coding
MSTRG.11817.10	45087	197	0.25341	6.49137668609619	1	0.894019	coding
MSTRG.11817.11	62337	197	0.26601	6.49137668609619	1	0.902438	coding
MSTRG.11818.1	559	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11819.1	235	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11820.1	22160	257	0.2921	7.675503349304201	1	0.983515	coding
MSTRG.11820.2	22148	257	0.2921	7.675503349304201	1	0.983515	coding
MSTRG.11821.1	1472	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11822.1	33401	161	0.2921	9.936592674255369	1	0.365391	noncoding
MSTRG.11822.2	33359	161	0.2921	9.936592674255369	1	0.365391	noncoding
MSTRG.11823.1	51771	146	0.27595000000000003	10.206006050109863	1	0.217564	noncoding
MSTRG.11823.2	39820	146	0.27443	10.206006050109863	1	0.214315	noncoding
MSTRG.11824.1	441	0	0.38153000000000004	0.0	-1	1.12135e-05	noncoding
MSTRG.11825.1	20223	199	0.28063	9.007023048400882	1	0.671062	coding
MSTRG.11826.1	9481	143	0.26326000000000005	4.0500284194946286	1	0.925143	coding
MSTRG.11826.2	9481	143	0.26326000000000005	4.0500284194946286	1	0.925143	coding
MSTRG.11826.3	9253	143	0.26326000000000005	4.0500284194946286	1	0.925143	coding
MSTRG.11826.4	10016	178	0.25894	10.060694313049318	-1	0.0903944	noncoding
MSTRG.11827.1	19748	200	0.28982	9.841888618469238	1	0.638373	coding
MSTRG.11828.1	13307	160	0.29202000000000006	8.577985954284667	1	0.464282	noncoding
MSTRG.11828.2	13307	160	0.29202000000000006	8.577985954284667	1	0.464282	noncoding
MSTRG.11828.3	13305	160	0.29202000000000006	8.577985954284667	1	0.464282	noncoding
MSTRG.11829.1	58254	191	0.2921	6.937051200866699	1	0.879556	coding
MSTRG.11829.2	58254	191	0.2921	6.937051200866699	1	0.879556	coding
MSTRG.11829.3	58254	191	0.2921	6.937051200866699	1	0.879556	coding
MSTRG.11829.4	57656	191	0.2921	6.937051200866699	1	0.879556	coding
MSTRG.11829.5	27791	191	0.2921	6.937051200866699	1	0.879556	coding
MSTRG.11830.1	17695	111	0.29772	10.614155387878416	1	0.120173	noncoding
MSTRG.11830.2	13202	111	0.28982	10.614155387878416	1	0.112431	noncoding
MSTRG.11830.3	12810	111	0.29367000000000004	10.614155387878416	1	0.115985	noncoding
MSTRG.11831.1	27950	266	0.28243	11.3298189163208	-1	0.0406937	noncoding
MSTRG.11831.2	21524	136	0.28518000000000004	9.256580162048337	1	0.224241	noncoding
MSTRG.11831.3	27938	266	0.28243	11.3298189163208	-1	0.0406937	noncoding
MSTRG.11831.4	12243	136	0.28923	9.256580162048337	1	0.233964	noncoding
MSTRG.11831.5	39368	348	0.28243	11.51645488739014	1	0.902855	coding
MSTRG.11831.6	25255	136	0.28518000000000004	9.256580162048337	1	0.224241	noncoding
MSTRG.11831.7	10808	104	0.28279000000000004	11.85407581329346	-1	0.0935693	noncoding
MSTRG.11831.8	10805	104	0.28279000000000004	11.85407581329346	-1	0.0935693	noncoding
MSTRG.11832.1	2275	94	0.30644	8.772616004943849	1	0.0826911	noncoding
MSTRG.11833.1	6110	288	0.23958	5.426100349426269	1	0.999131	coding
MSTRG.11833.2	6110	288	0.23958	5.426100349426269	1	0.999131	coding
MSTRG.11834.1	8519	151	0.30501	10.523899650573732	1	0.320663	noncoding
MSTRG.11835.1	11292	193	0.35965	7.223121833801271	1	0.973449	coding
MSTRG.11835.2	11290	193	0.35965	7.223121833801271	1	0.973449	coding
MSTRG.11836.1	38730	266	0.27619000000000005	9.220284461975098	1	0.922541	coding
MSTRG.11836.2	38730	266	0.27619000000000005	9.220284461975098	1	0.922541	coding
MSTRG.11836.3	38651	266	0.27619000000000005	9.220284461975098	1	0.922541	coding
MSTRG.11836.4	38088	266	0.27619000000000005	9.220284461975098	1	0.922541	coding
MSTRG.11836.5	27419	266	0.26971	9.220284461975098	1	0.904145	coding
MSTRG.11837.1	124027	397	0.26829000000000003	4.207074546813964	1	1	coding
MSTRG.11837.2	123830	397	0.26829000000000003	4.207074546813964	1	1	coding
MSTRG.11838.1	29351	276	0.26467	6.516442680358887	1	0.995076	coding
MSTRG.11838.2	15325	276	0.24601	6.516442680358887	1	0.992733	coding
MSTRG.11839.1	9892	213	0.28144	8.897942543029785	1	0.778201	coding
MSTRG.11840.1	64321	193	0.29268	11.733777809143067	1	0.34739	noncoding
MSTRG.11840.2	63130	154	0.29268	9.400215721130369	1	0.352987	noncoding
MSTRG.11841.1	1867	109	0.31171	9.30048313140869	1	0.140865	noncoding
MSTRG.11842.1	4715	420	0.39217	8.491340446472169	-1	0.651413	coding
MSTRG.11843.1	35880	355	0.26586000000000004	9.475966072082521	1	0.984981	coding
MSTRG.11844.1	4537	94	0.29251000000000005	9.834539222717282	1	0.0764087	noncoding
MSTRG.11845.1	1717	34	0.3588	11.999967765808105	1	0.0165536	noncoding
MSTRG.11845.2	1690	34	0.34913000000000005	11.999967765808105	1	0.0164798	noncoding
MSTRG.11846.1	21556	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.2	21556	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.3	21556	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.4	21556	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.5	25976	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.6	22508	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.7	22508	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.8	21456	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11846.9	25606	260	0.27234	8.609962272644044	1	0.936142	coding
MSTRG.11847.1	60880	442	0.29496	6.896468162536622	1	0.999998	coding
MSTRG.11848.1	33185	357	0.26326000000000005	10.15726795196533	1	0.960938	coding
MSTRG.11848.2	33164	357	0.26326000000000005	10.15726795196533	1	0.960938	coding
MSTRG.11848.3	33164	357	0.26326000000000005	10.15726795196533	1	0.960938	coding
MSTRG.11848.4	33163	357	0.26326000000000005	10.15726795196533	1	0.960938	coding
MSTRG.11848.5	33158	357	0.26326000000000005	10.15726795196533	1	0.960938	coding
MSTRG.11849.1	26999	158	0.27234	5.275022315979004	-1	0.199817	noncoding
MSTRG.11849.2	26973	158	0.27234	5.275022315979004	-1	0.199817	noncoding
MSTRG.11850.1	11598	103	0.29615	10.732003593444826	1	0.09725	noncoding
MSTRG.11851.1	28100	277	0.28927	6.49529857635498	1	0.997765	coding
MSTRG.11851.2	28066	277	0.28927	6.49529857635498	1	0.997765	coding
MSTRG.11851.3	27491	277	0.28279000000000004	6.49529857635498	1	0.997245	coding
MSTRG.11851.4	28065	277	0.28927	6.49529857635498	1	0.997765	coding
MSTRG.11852.1	35479	188	0.28279000000000004	9.514647102355958	1	0.550457	coding
MSTRG.11852.2	35475	188	0.28279000000000004	9.514647102355958	1	0.550457	coding
MSTRG.11852.3	29805	188	0.28279000000000004	9.514647102355958	1	0.550457	coding
MSTRG.11853.1	2210	70	0.29835	9.69393367767334	1	0.0386802	noncoding
MSTRG.11854.1	27717	253	0.26578	8.711371040344236	1	0.897847	coding
MSTRG.11854.2	27717	253	0.26578	8.711371040344236	1	0.897847	coding
MSTRG.11854.3	27717	253	0.26578	8.711371040344236	1	0.897847	coding
MSTRG.11854.4	27717	253	0.26578	8.711371040344236	1	0.897847	coding
MSTRG.11855.1	2396	42	0.32222000000000006	9.69941349029541	1	0.0161233	noncoding
MSTRG.11856.1	74996	300	0.27234	11.698964881896973	1	0.662809	coding
MSTRG.11856.2	113291	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.3	113280	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.4	113185	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.5	84472	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.6	51716	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.7	51716	366	0.26730000000000004	7.975528907775878	1	0.998721	coding
MSTRG.11856.8	25531	164	0.29111000000000004	9.897847175598145	1	0.38529	noncoding
MSTRG.11856.9	25516	164	0.29111000000000004	9.897847175598145	1	0.38529	noncoding
MSTRG.11857.1	51248	227	0.26601	11.999967765808105	1	0.293629	noncoding
MSTRG.11858.1	85898	463	0.27115	4.529692649841309	1	1	coding
MSTRG.11858.2	53110	236	0.27619000000000005	10.301354789733885	1	0.702241	coding
MSTRG.11859.1	60965	351	0.28279000000000004	9.820098304748534	1	0.989657	coding
MSTRG.11859.2	34371	351	0.29202000000000006	9.820098304748534	1	0.993881	coding
MSTRG.11860.1	2146	129	0.30526	11.327949333190919	1	0.168337	noncoding
MSTRG.11861.1	5844	122	0.28695000000000004	9.928405189514159	1	0.15013	noncoding
MSTRG.11861.2	5844	122	0.28695000000000004	9.928405189514159	1	0.15013	noncoding
MSTRG.11861.3	5844	122	0.28695000000000004	9.928405189514159	1	0.15013	noncoding
MSTRG.11861.4	1756	122	0.33543999999999996	9.928405189514159	1	0.2666	noncoding
MSTRG.11861.5	1756	122	0.33543999999999996	9.928405189514159	1	0.2666	noncoding
MSTRG.11862.1	3367	83	0.29995	9.333555412292483	1	0.0560385	noncoding
MSTRG.11863.1	3974	325	0.25755	9.694900703430175	1	0.940358	coding
MSTRG.11863.2	3974	325	0.25755	9.694900703430175	1	0.940358	coding
MSTRG.11864.1	607528	735	0.28554	9.508071327209475	1	1	coding
MSTRG.11864.2	446437	735	0.28554	9.508071327209475	1	1	coding
MSTRG.11864.3	131048	734	0.28507000000000005	5.752981376647949	1	1	coding
MSTRG.11864.4	43996	734	0.26806	5.752981376647949	1	1	coding
MSTRG.11865.1	44718	226	0.28279000000000004	9.0393217086792	1	0.834517	coding
MSTRG.11866.1	30012	271	0.27619000000000005	11.845694923400881	1	0.548492	coding
MSTRG.11866.2	24557	152	0.27234	10.071847343444823	1	0.2409	noncoding
MSTRG.11866.3	24548	152	0.27234	10.071847343444823	1	0.2409	noncoding
MSTRG.11867.1	46491	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11867.2	27168	196	0.28302000000000005	9.975080299377442	1	0.555193	coding
MSTRG.11867.3	46055	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11867.4	45971	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11867.5	42355	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11867.6	42092	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11867.7	42092	196	0.26806	9.975080299377442	1	0.469834	noncoding
MSTRG.11868.1	39377	234	0.28926	8.336487388610841	1	0.929676	coding
MSTRG.11868.2	33867	234	0.28926	8.336487388610841	1	0.929676	coding
MSTRG.11868.3	51145	234	0.28698000000000007	8.336487388610841	1	0.92482	coding
MSTRG.11869.1	4816	331	0.39713000000000004	11.999967765808105	-1	0.272472	noncoding
MSTRG.11870.1	2131	80	0.28726	6.375197792053222	1	0.0695854	noncoding
MSTRG.11870.2	59602	1544	0.2399	9.639264488220213	1	1	coding
MSTRG.11871.1	8113	418	0.28803999999999996	6.492001914978027	1	0.999995	coding
MSTRG.11872.1	92569	467	0.27234	9.386161613464353	1	0.999563	coding
MSTRG.11872.2	92556	467	0.27234	9.386161613464353	1	0.999563	coding
MSTRG.11872.3	67103	129	0.26189	7.834794425964357	1	0.223151	noncoding
MSTRG.11872.4	60919	129	0.26189	7.834794425964357	1	0.223151	noncoding
MSTRG.11872.5	33012	129	0.25541	7.834794425964357	1	0.222917	noncoding
MSTRG.11872.6	32485	129	0.25541	7.834794425964357	1	0.222917	noncoding
MSTRG.11872.7	21845	129	0.25541	7.834794425964357	1	0.222917	noncoding
MSTRG.11873.1	52125	542	0.26522	4.493145179748535	1	1	coding
MSTRG.11873.2	148792	542	0.28507000000000005	4.493145179748535	1	1	coding
MSTRG.11874.1	32574	202	0.26806	10.46123638153076	1	0.444195	noncoding
MSTRG.11874.2	32567	202	0.26806	10.46123638153076	1	0.444195	noncoding
MSTRG.11874.3	32567	202	0.26806	10.46123638153076	1	0.444195	noncoding
MSTRG.11875.1	6339	113	0.32542	11.999967765808105	1	0.114761	noncoding
MSTRG.11875.2	6300	113	0.32542	11.999967765808105	1	0.114761	noncoding
MSTRG.11875.3	5989	109	0.32289999999999996	9.334071159362793	1	0.159794	noncoding
MSTRG.11875.4	5989	109	0.32289999999999996	9.334071159362793	1	0.159794	noncoding
MSTRG.11875.5	5979	109	0.32289999999999996	9.334071159362793	1	0.159794	noncoding
MSTRG.11875.6	8857	298	0.30657	8.73593349456787	-1	0.209821	noncoding
MSTRG.11876.1	25660	275	0.27234	5.060398292541502	1	0.999439	coding
MSTRG.11876.2	25659	275	0.27234	5.060398292541502	1	0.999439	coding
MSTRG.11877.1	6174	101	0.29375000000000007	9.146597099304202	1	0.0937519	noncoding
MSTRG.11878.1	2563	56	0.29685	5.362611198425292	1	0.0346186	noncoding
MSTRG.11879.1	60714	303	0.27619000000000005	7.612298393249512	1	0.995203	coding
MSTRG.11879.2	60714	303	0.27619000000000005	7.612298393249512	1	0.995203	coding
MSTRG.11879.3	60692	303	0.27619000000000005	7.612298393249512	1	0.995203	coding
MSTRG.11879.4	60677	303	0.27619000000000005	7.612298393249512	1	0.995203	coding
MSTRG.11879.5	33320	303	0.26971	7.612298393249512	1	0.993832	coding
MSTRG.11879.6	33282	303	0.26971	7.612298393249512	1	0.993832	coding
MSTRG.11880.1	92500	154	0.28927	10.197109413146972	1	0.295981	noncoding
MSTRG.11880.2	46414	129	0.28243	9.296163749694824	1	0.182906	noncoding
MSTRG.11880.3	35220	112	0.28243	9.754662895202635	1	0.114711	noncoding
MSTRG.11880.4	298747	301	0.28279000000000004	7.84620532989502	1	0.994812	coding
MSTRG.11880.5	35182	112	0.28243	9.754662895202635	1	0.114711	noncoding
MSTRG.11880.6	135329	246	0.28279000000000004	9.890755653381348	1	0.835261	coding
MSTRG.11880.7	135329	246	0.28279000000000004	9.890755653381348	1	0.835261	coding
MSTRG.11881.1	157052	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.2	157052	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.3	153080	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.4	157052	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.5	157052	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.6	157052	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.7	153080	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.8	157026	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.9	157004	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11881.10	126655	339	0.29595000000000005	9.186696434020995	1	0.996691	coding
MSTRG.11882.1	22686	176	0.28243	7.671808815002442	1	0.665971	coding
MSTRG.11882.2	22267	176	0.28243	7.671808815002442	1	0.665971	coding
MSTRG.11882.3	22263	176	0.28243	7.671808815002442	1	0.665971	coding
MSTRG.11882.4	22262	176	0.28243	7.671808815002442	1	0.665971	coding
MSTRG.11882.5	22679	176	0.28243	7.671808815002442	1	0.665971	coding
MSTRG.11883.1	9114	143	0.27595000000000003	11.042354393005368	-1	0.0939689	noncoding
MSTRG.11883.2	5997	143	0.31674	11.042354393005368	-1	0.146298	noncoding
MSTRG.11884.1	13725	236	0.28828000000000004	7.99880199432373	1	0.944962	coding
MSTRG.11884.2	5684	210	0.30735	8.961895179748538	1	0.867433	coding
MSTRG.11885.1	48664	325	0.28279000000000004	10.041740608215331	1	0.972911	coding
MSTRG.11885.2	48638	325	0.28279000000000004	10.041740608215331	1	0.972911	coding
MSTRG.11885.3	48625	325	0.28279000000000004	10.041740608215331	1	0.972911	coding
MSTRG.11886.1	206975	543	0.27081000000000005	5.817550468444825	1	1	coding
MSTRG.11886.2	206915	543	0.27081000000000005	5.817550468444825	1	1	coding
MSTRG.11886.3	40173	464	0.26554000000000005	4.943253135681151	-1	0.767783	coding
MSTRG.11886.4	40173	464	0.26554000000000005	4.943253135681151	-1	0.767783	coding
MSTRG.11886.5	34588	173	0.26829000000000003	9.623276329040525	1	0.365198	noncoding
MSTRG.11887.1	3939	62	0.2831	9.379199028015137	1	0.0287411	noncoding
MSTRG.11888.1	11014	310	0.26467	5.713421440124511	1	0.999624	coding
MSTRG.11888.2	89089	504	0.26971	8.611702919006351	1	0.999959	coding
MSTRG.11889.1	4999	315	0.39432	5.7802640914916985	1	0.999998	coding
MSTRG.11890.1	68884	456	0.26971	4.29813060760498	1	1	coding
MSTRG.11890.2	2632	87	0.31752	9.453853416442872	1	0.0729415	noncoding
MSTRG.11890.3	400470	759	0.26971	9.894108009338382	1	0.999999	coding
MSTRG.11890.4	168258	759	0.26971	9.894108009338382	1	0.999999	coding
MSTRG.11891.1	958	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11892.1	40036	308	0.28279000000000004	9.235563468933105	1	0.981617	coding
MSTRG.11892.2	40036	308	0.28279000000000004	9.235563468933105	1	0.981617	coding
MSTRG.11892.3	40036	308	0.28279000000000004	9.235563468933105	1	0.981617	coding
MSTRG.11892.4	40035	308	0.28279000000000004	9.235563468933105	1	0.981617	coding
MSTRG.11893.1	16375	78	0.25341	10.363308906555172	1	0.0561046	noncoding
MSTRG.11893.2	16720	78	0.25341	10.363308906555172	1	0.0561046	noncoding
MSTRG.11894.1	80603	521	0.26302000000000003	4.889426612854003	1	1	coding
MSTRG.11895.1	273	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11896.1	645	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11897.1	519	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.11898.1	65312	158	0.28554	9.86716022491455	1	0.325387	noncoding
MSTRG.11899.1	5954	307	0.31797000000000003	11.877026557922363	1	0.934012	coding
MSTRG.11900.1	92396	747	0.28947	9.652931785583494	1	1	coding
MSTRG.11900.2	74175	284	0.2921	8.455496025085452	1	0.987653	coding
MSTRG.11901.1	317650	669	0.26971	9.891787147521974	1	0.99999	coding
MSTRG.11901.2	51007	622	0.24265	5.222389411926269	1	1	coding
MSTRG.11901.3	56177	669	0.26467	9.891787147521974	1	0.999982	coding
MSTRG.11901.4	27394	285	0.28947	8.803496360778809	1	0.98142	coding
MSTRG.11902.1	102059	347	0.26829000000000003	5.587750434875488	1	0.999945	coding
MSTRG.11903.1	16967	222	0.27115	6.802570152282715	1	0.949974	coding
MSTRG.11903.2	16967	222	0.27115	6.802570152282715	1	0.949974	coding
MSTRG.11903.3	16967	222	0.27115	6.802570152282715	1	0.949974	coding
MSTRG.11904.1	99280	420	0.27115	6.2118425369262695	1	0.999993	coding
MSTRG.11905.1	21497	180	0.26806	10.286398124694824	1	0.348197	noncoding
